Date,Open,High,Low,Close,Volume,Change
2019-10-16,20151,20248,20127,20180,35308,0.010313407429658472
2019-10-17,20172,20172,19936,20061,124992,-0.005896927651139694
2019-10-18,20047,20206,19749,19833,72678,-0.011365335726035597
2019-10-21,19831,19991,19784,19989,50314,0.007865678414763266
2019-10-22,20099,20166,20022,20156,26047,0.008354595027264988
2019-10-23,20089,20089,19878,19940,29292,-0.010716411986505303
2019-10-24,20072,20202,19865,20099,24321,0.007973921765295877
2019-10-25,20222,20351,20192,20303,51487,0.01014975869446233
2019-10-28,20437,20553,20409,20518,158419,0.01058956804413147
2019-10-29,20582,20649,20428,20446,54836,-0.003509113948727993
2019-10-30,20450,20460,20216,20288,197976,-0.007727672894453641
2019-10-31,20363,20454,20175,20180,996475,-0.005323343848580464
2019-11-01,20130,20447,20130,20451,592269,0.013429137760158527
2019-11-04,20606,20718,20601,20696,65589,0.011979854285854019
2019-11-05,20773,20879,20701,20882,41971,0.008987243911867004
2019-11-06,20833,20971,20756,20807,77123,-0.003591609999042289
2019-11-07,20799,20799,20587,20721,81240,-0.004133224395636126
2019-11-08,20809,20891,20665,20711,16322,-0.00048260219101392554
2019-11-11,20703,20703,20384,20451,65958,-0.01255371541692818
2019-11-12,20484,20632,20369,20632,169980,0.008850422962202398
2019-11-13,20626,20646,20525,20601,130777,-0.001502520356727377
2019-11-14,20553,20727,20553,20672,50175,0.0034464346390952194
2019-11-15,20796,21042,20711,21015,75082,0.016592492260061986
2019-11-18,21050,21219,20992,21082,182058,0.00318819890554356
2019-11-19,21073,21135,20933,21124,135637,0.0019922208519116413
2019-11-20,21063,21063,20635,20672,121157,-0.021397462601779993
2019-11-21,20612,20612,20198,20333,84133,-0.016398993808049545
2019-11-22,20370,20500,20370,20471,32276,0.00678699650813952
2019-11-25,20543,20780,20543,20652,282965,0.008841776171168991
2019-11-26,20712,20932,20712,20730,253601,0.0037768739105170646
2019-11-27,20793,20837,20582,20738,52705,0.0003859141341051586
2019-11-28,20680,20748,20555,20587,28121,-0.007281319317195445
2019-11-29,20586,20586,20240,20253,104975,-0.0162238305726915
2019-12-02,20386,20512,20357,20371,37934,0.005826297338665798
2019-12-03,20227,20336,20068,20293,23513,-0.0038289725590300305
2019-12-04,20128,20138,19859,19964,40414,-0.016212487064504955
2019-12-05,20116,20227,19914,20023,98009,0.0029553195752354267
2019-12-06,20049,20323,20049,20328,182501,0.015232482644958356
2019-12-09,20442,20500,20389,20456,86002,0.006296733569460811
2019-12-10,20403,20629,20331,20627,89819,0.008359405553382881
2019-12-11,20619,20780,20558,20730,107389,0.004993455180103856
2019-12-12,20963,21060,20868,21029,66327,0.014423540762180442
2019-12-13,21169,21530,21169,21476,111996,0.0212563602643967
2019-12-16,21473,21622,21440,21593,172298,0.005447941888619745
2019-12-17,21703,22055,21689,21991,264343,0.018431899226601267
2019-12-18,22055,22079,21728,21814,1208105,-0.00804874721476967
2019-12-19,22080,22122,21771,21839,202515,0.001146052993490354
2019-12-20,21987,22016,21847,21996,48387,0.007188973854114211
2019-12-23,21967,22095,21811,21919,91023,-0.003500636479359831
2019-12-24,21908,21923,21722,21789,587470,-0.005930927505816919
2019-12-26,21784,21843,21674,21819,201871,0.0013768415255404065
2019-12-27,22003,22514,22003,22445,332117,0.028690590769512747
2019-12-30,22483,22483,22266,22305,140853,-0.006237469369570037
2020-01-02,22306,22421,22113,22119,173970,-0.008338937457969098
2020-01-03,22379,22533,22046,22153,315731,0.0015371400153714188
2020-01-06,21822,22096,21787,22064,80199,-0.004017514557847712
2020-01-07,22093,22317,22093,22191,64624,0.005755982596084008
2020-01-08,22182,22450,22032,22158,492989,-0.00148708936055153
2020-01-09,22462,22583,22382,22589,300063,0.019451214008484596
2020-01-10,22589,22955,22579,22958,368390,0.016335384479171378
2020-01-13,22940,23271,22879,23271,1136249,0.01363359177628709
2020-01-14,23289,23750,23289,23432,1980029,0.006918482231103029
2020-01-15,23396,23406,23170,23290,235467,-0.006060088767497418
2020-01-16,23168,23508,23106,23513,368117,0.00957492486045508
2020-01-17,23686,23820,23477,23589,361505,0.003232254497512077
2020-01-20,23737,24020,23737,23945,496734,0.01509178006698031
2020-01-21,23935,23975,23699,23719,135085,-0.00943829609521818
2020-01-22,23636,24144,23636,24106,560699,0.016316033559593546
2020-01-23,24105,24105,23658,23768,309947,-0.014021405459221814
2020-01-28,22940,23230,22940,23217,204460,-0.023182430158195877
2020-01-29,23464,23523,23217,23451,162899,0.01007882155317219
2020-01-30,23420,23507,22828,22934,1006708,-0.02204596818898985
2020-01-31,22993,23289,22577,22601,272877,-0.014519926746315526
2020-02-03,22281,22875,22157,22805,378136,0.009026149285429774
2020-02-04,22874,23629,22874,23627,551394,0.03604472703354533
2020-02-05,23894,24050,23594,23704,393853,0.0032589833664875556
2020-02-06,23839,24334,23781,24302,745601,0.02522780965237925
2020-02-07,24296,24310,23949,24151,418741,-0.00621348037198588
2020-02-10,23883,24113,23743,24040,208388,-0.004596082977930571
2020-02-11,24257,24715,24204,24573,840520,0.02217138103161398
2020-02-12,24630,24825,24483,24756,501660,0.007447198144304723
2020-02-13,24853,25114,24756,24838,594201,0.0033123283244465007
2020-02-14,24852,25103,24616,25024,616292,0.007488525646187183
2020-02-17,25020,25208,24857,25135,516557,0.004435741687979444
