,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1612,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,8790,2,-70,-0.79,9030,9030,8600,11561,100598670,80210279460,9125174,KSQ
1613,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,3060,1,60,2.0,3000,3125,2980,66019,199438755,80063180280,26164438,KSQ
1614,250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,2485,2,-20,-0.8,2500,2515,2465,110311,275262210,79945715290,32171314,KSQ
1615,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,7990,2,-280,-3.39,8420,8430,7600,512992,4029819205,79900000000,10000000,KSQ
1616,036640,KR7036640001,HRS,KOSDAQ,우량기업부,4885,2,-20,-0.41,4905,4905,4840,21585,105049135,79893198000,16354800,KSQ
1617,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3220,1,35,1.1,3205,3220,3145,135256,430670545,79866848180,24803369,KSQ
1618,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5440,2,-50,-0.91,5450,5540,5310,4819,25983300,79804571520,14669958,KSQ
1619,043650,KR7043650001,국순당,KOSDAQ,우량기업부,4465,2,-35,-0.78,4465,4530,4415,17933,79639508,79737327360,17858304,KSQ
1620,032850,KR7032850000,비트컴퓨터,KOSDAQ,벤처기업부,4795,1,35,0.74,4770,4815,4745,52180,249294075,79708689935,16623293,KSQ
1621,006090,KR7006090005,사조오양,KOSPI,,8450,2,-40,-0.47,8410,8480,8410,1659,13980220,79622144550,9422739,STK
1622,222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
1623,265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7430,2,-70,-0.93,7470,7500,7350,3620,26800670,79428037400,10690180,KSQ
1624,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,5670,1,120,2.16,5880,5880,5610,127202,727181470,79380000000,14000000,KSQ
1625,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6890,1,30,0.44,6840,6940,6750,13000,88934745,79027211380,11469842,KSQ
1626,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,6070,3,0,0.0,6080,6130,5990,42463,256436745,78917441820,13001226,KSQ
1627,104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,6160,3,0,0.0,6110,6190,5980,10469,63684470,78760158400,12785740,KSQ
1628,004870,KR7004870002,티웨이홀딩스,KOSPI,,695,2,-4,-0.57,693,700,681,329247,227357024,78648628330,113163494,STK
1629,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,4500,2,-5,-0.11,4530,4530,4430,10941,48958255,78644673000,17476594,KSQ
1630,078860,KR7078860004,엔에스이엔엠,KOSDAQ,투자주의환기종목(소속부없음),1448,2,-37,-2.49,1485,1485,1417,102301,147212662,78638700760,54308495,KSQ
1631,021820,KR7021820006,세원정공,KOSPI,,7860,2,-30,-0.38,7880,8250,7790,5588,44055120,78600000000,10000000,STK
1632,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5180,2,-20,-0.38,5200,5200,5090,71351,366084090,78583190000,15170500,KSQ
1633,001260,KR7001260009,남광토건,KOSPI,,7990,2,-40,-0.5,8090,8090,7790,27603,217734800,78562250280,9832572,STK
1634,011370,KR7011370004,서한,KOSDAQ,우량기업부,778,2,-6,-0.77,782,782,768,43125,33457681,78496204970,100894865,KSQ
1635,307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,2900,2,-25,-0.85,2900,2925,2830,44109,126371395,78424201200,27042828,KSQ
1636,036580,KR7036580009,팜스코,KOSPI,,2135,2,-25,-1.16,2160,2160,2105,31465,66984620,78414158305,36727943,STK
1637,442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),10200,2,-10,-0.1,10190,10210,10180,11969,121962840,78336000000,7680000,KSQ
1638,383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,6130,2,-60,-0.97,6160,6220,5920,96885,584338880,78283238560,12770512,KSQ
1639,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,8190,2,-30,-0.36,8220,8370,7900,40410,328806350,78132550860,9539994,KSQ
1640,036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,5870,1,110,1.91,5720,5930,5710,27386,159650030,78029522580,13292934,KSQ
1641,024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2370,2,-10,-0.42,2335,2390,2300,681543,1593543013,77966006130,32897049,KSQ
1642,262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5380,2,-20,-0.37,5410,5450,5220,53677,285866800,77838657760,14468152,KSQ
1643,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,11050,2,-40,-0.36,11000,11230,10910,2984,32874560,77754529450,7036609,KSQ
1644,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,6810,2,-150,-2.16,6880,6920,6750,13119,89236460,77704360920,11410332,KSQ
1645,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6480,3,0,0.0,6480,6500,6440,11160,72111790,77671969200,11986415,KSQ
1646,054920,KR7054920004,한컴위드,KOSDAQ,우량기업부,2750,1,5,0.18,2715,2770,2715,30707,84104630,77596972750,28217081,KSQ
1647,066790,KR7066790007,씨씨에스,KOSDAQ,중견기업부,1189,2,-11,-0.92,1215,1215,1177,428735,509764560,77465774371,65152039,KSQ
1648,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,6280,1,20,0.32,6260,6350,6200,2285,14335410,77329125400,12313555,KSQ
1649,215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,3800,2,-20,-0.52,3800,3840,3730,60449,227935345,77324125200,20348454,KSQ
1650,111110,KR7111110003,호전실업,KOSPI,,7930,1,30,0.38,7900,8030,7840,5159,40737320,77317373120,9749984,STK
1651,261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,2880,2,-35,-1.2,2900,2945,2835,32091,92341970,77255274240,26824748,KSQ
1652,010960,KR7010960003,삼호개발,KOSPI,,3080,3,0,0.0,3095,3095,3075,4000,12326360,77000000000,25000000,STK
1653,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,770,2,-12,-1.53,782,799,759,256339,198016843,77000000000,100000000,KSQ
1654,291230,KR7291230001,엔피,KOSDAQ,중견기업부,1742,2,-12,-0.68,1754,1770,1716,77158,133880050,76814840050,44095775,KSQ
1655,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4095,2,-45,-1.09,4115,4180,4075,6473,26574340,76658400000,18720000,KSQ
1656,018500,KR7018500009,동원금속,KOSPI,,1638,2,-48,-2.85,1618,1655,1568,688241,1102946147,76584580254,46754933,STK
1657,369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1529,2,-13,-0.84,1530,1548,1500,22401,33938415,76254151919,49871911,KSQ
1658,241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3115,1,90,2.98,3025,3120,3005,105328,323074847,76226249190,24470706,KSQ
1659,036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,1560,2,-3,-0.19,1563,1585,1512,70985,110990014,76008315240,48723279,KSQ
1660,051630,KR7051630002,진양화학,KOSPI,,3585,1,5,0.14,3465,3640,3380,152501,534956862,76002000000,21200000,STK
1661,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4795,1,75,1.59,5010,5100,4705,110068,537256470,75962994170,15842126,KSQ
1662,088390,KR7088390000,이녹스,KOSDAQ,우량기업부,8060,1,140,1.77,7980,8060,7810,2714,21403900,75649902640,9385844,KSQ
1663,294140,KR7294140009,레몬,KOSDAQ,중견기업부,3600,2,-35,-0.96,3635,3685,3400,35212,123219881,75600000000,21000000,KSQ
1664,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2630,1,35,1.35,2575,2650,2560,39665,102598798,75594855330,28743291,KSQ
1665,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,11800,2,-170,-1.42,11830,12020,11600,17277,202021150,75481060000,6396700,KSQ
1666,093240,KR7093240000,형지엘리트,KOSPI,,1980,2,-105,-5.04,1998,2055,1921,1188506,2340020876,75359174220,38060189,STK
1667,072130,KR7072130008,유엔젤,KOSPI,,5710,1,70,1.24,5720,5720,5490,117930,664491050,75346042340,13195454,STK
1668,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3650,1,10,0.27,3605,3665,3605,15821,57701544,75292200000,20628000,KSQ
1669,198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1234,2,-14,-1.12,1248,1248,1229,61552,75892613,75189959664,60931896,KSQ
1670,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3880,2,-10,-0.26,3920,3920,3865,1366,5292735,75158211240,19370673,KSQ
1671,465480,KR7465480002,인스피언,KOSDAQ,벤처기업부,7410,3,0,0.0,7380,7520,7240,26406,193329290,75120890520,10137772,KSQ
1672,000220,KR7000220004,유유제약,KOSPI,,4410,2,-45,-1.01,4455,4500,4365,21910,96476330,75112667910,17032351,STK
1673,115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,6950,1,30,0.43,6870,6960,6810,54440,375032820,75020329400,10794292,KSQ
1674,263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,4705,2,-50,-1.05,4755,4770,4650,17972,84389065,74952108550,15930310,KSQ
1675,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6140,2,-240,-3.76,6380,6380,6090,12769,78876210,74838802200,12188730,KSQ
1676,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,4350,1,85,1.99,4380,4380,4260,4450,19184980,74776421700,17189982,KSQ
1677,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,7340,2,-10,-0.14,7350,7440,7190,8975,65219810,74747624000,10183600,KSQ
1678,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1399,1,6,0.43,1399,1402,1384,70476,97941738,74673200274,53376126,KSQ
1679,000230,KR7000230003,일동홀딩스,KOSPI,,6470,1,110,1.73,6350,6550,6250,32805,209300370,74666388000,11540400,STK
1680,036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,2100,1,25,1.2,2060,2110,2060,28944,59948010,74550000000,35500000,KSQ
1681,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3300,2,-150,-4.35,3450,3450,3265,71563,237225035,74529539700,22584709,KSQ
1682,388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2490,1,60,2.47,2415,2490,2365,103112,249911402,74485685700,29913930,KSQ
1683,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4630,2,-55,-1.17,4695,4695,4630,11157,51893690,74410072700,16071290,KSQ
1684,039830,KR7039830005,오로라,KOSDAQ,우량기업부,6900,2,-30,-0.43,6860,6930,6860,6460,44572410,74263941000,10762890,KSQ
1685,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,963,1,3,0.31,957,973,944,57316,55104771,74117493378,76965206,KSQ
1686,464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,13400,2,-60,-0.45,13470,13500,13200,19974,266012910,74102000000,5530000,KSQ
1687,217190,KR7217190008,제너셈,KOSDAQ,우량기업부,8440,1,80,0.96,8170,8610,8170,67361,566787740,74011828560,8769174,KSQ
1688,187660,KR7187660006,현대ADM,KOSDAQ,중견기업부,1721,2,-89,-4.92,1810,1810,1692,497829,858646668,73984377059,42989179,KSQ
1689,004720,KR7004720009,팜젠사이언스,KOSPI,,4060,2,-75,-1.81,4125,4140,4050,12974,52884034,73897294240,18201304,STK
1690,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2640,1,45,1.73,2590,2650,2520,35623,93222315,73829255280,27965627,KSQ
1691,314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,2375,1,10,0.42,2405,2440,2330,66927,158485910,73828098125,31085515,KSQ
1692,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,8110,2,-20,-0.25,8300,8310,8030,664,5443870,73801000000,9100000,KSQ
1693,460870,KR7460870009,에스엠씨지,KOSDAQ,벤처기업부,4010,2,-20,-0.5,3925,4265,3920,1859512,7714743813,73797253050,18403305,KSQ
1694,004910,KR7004910006,조광페인트,KOSPI,,5750,2,-120,-2.04,5910,5910,5710,35609,205038450,73600000000,12800000,STK
1695,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7540,1,40,0.53,7480,7630,7300,22416,167209810,73504413840,9748596,KSQ
1696,011390,KR7011390002,부산산업,KOSPI,,69600,2,-1000,-1.42,70200,70400,68600,5861,407216300,73497600000,1056000,STK
1697,457370,KR7457370005,한켐,KOSDAQ,중견기업부,9140,1,70,0.77,9140,9230,8950,42087,382691505,73368004760,8027134,KSQ
1698,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3740,2,-70,-1.84,3830,3830,3700,1797,6719825,73327475980,19606277,KSQ
1699,003925,KR7003921004,남양유업우,KOSPI,,36650,2,-250,-0.68,36850,36900,36100,7267,264520350,73300000000,2000000,STK
1700,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2330,1,25,1.08,2300,2340,2250,89206,204551230,73214152390,31422383,KSQ
1701,052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,6450,2,-70,-1.07,6550,6550,6420,6918,44730430,73082615100,11330638,KSQ
1702,420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,12490,2,-680,-5.16,13310,13780,12280,225366,2955392735,73035062670,5847483,KSQ
1703,101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3155,2,-25,-0.79,3190,3190,3115,22933,71895058,73028876495,23147029,KSQ
1704,004960,KR7004960001,한신공영,KOSPI,,6300,1,10,0.16,6290,6300,6200,9755,60811640,72895422600,11570702,STK
1705,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3000,1,15,0.5,2995,3020,2955,174080,519536764,72805206000,24268402,KSQ
1706,011230,KR7011230000,삼화전자,KOSPI,,4305,2,-45,-1.03,4350,4390,4105,378390,1602753105,72766123500,16902700,STK
1707,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,4725,2,-35,-0.74,4760,4760,4705,4410,20867140,72765000000,15400000,KSQ
1708,031820,KR7031820004,콤텍시스템,KOSPI,,600,1,5,0.84,595,605,588,133833,79700087,72630879600,121051466,STK
1709,101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,5360,3,0,0.0,5350,5390,5230,73836,391504505,72360000000,13500000,KSQ
1710,036670,KR7036670008,KCI,KOSDAQ,우량기업부,6420,2,-30,-0.47,6400,6450,6370,1593,10182630,72353400000,11270000,KSQ
1711,237820,KR7237820006,플레이디,KOSDAQ,중견기업부,5640,2,-40,-0.7,5700,5700,5550,26386,147814550,72345069600,12827140,KSQ
1712,159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,5420,1,150,2.85,5270,5540,5270,32267,174945840,72274285380,13334739,KSQ
1713,440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,7370,3,0,0.0,7200,7430,7010,99561,713065285,72262850000,9805000,KSQ
1714,024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,2070,2,-15,-0.72,2150,2150,2040,279004,583128086,72262041930,34909199,KSQ
1715,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,10270,1,20,0.2,10150,10300,10100,6812,69413510,72226835460,7032798,KSQ
1716,013870,KR7013870001,지엠비코리아,KOSPI,,3785,3,0,0.0,3770,3885,3750,11209,42593130,72188579800,19072280,STK
1717,352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2645,2,-25,-0.94,2660,2660,2610,8543,22371115,72147397855,27276899,KSQ
1718,013700,KR7013700000,까뮤이앤씨,KOSPI,,1207,2,-8,-0.66,1200,1220,1175,125035,148583276,72119251810,59750830,STK
1719,460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,4780,2,-65,-1.34,4810,4920,4700,59089,280305135,72103288600,15084370,KSQ
1720,117670,KR7117670000,알파홀딩스,KOSDAQ,관리종목(소속부없음),1172,1,10,0.86,1160,1172,1155,55707,64923627,71954566132,61394681,KSQ
1721,299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3400,2,-125,-3.55,3525,3525,3370,276997,947931757,71750121800,21102977,KSQ
1722,317850,KR7317850006,대모,KOSDAQ,벤처기업부,8600,2,-110,-1.26,8710,8720,8450,26106,223640625,71590012000,8324420,KSQ
1723,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4405,3,0,0.0,4430,4430,4340,26791,117117320,71446368900,16219380,KSQ
1724,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2975,2,-40,-1.33,2980,3000,2940,90523,268565494,71338890525,23979459,KSQ
1725,064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,2035,2,-45,-2.16,2075,2100,2030,48901,100548742,71302354420,35038012,KSQ
1726,347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2160,3,0,0.0,2170,2190,2135,12411,26839187,71290748160,33004976,KSQ
1727,373200,KR7373200005,엑스플러스,KOSDAQ,벤처기업부,794,1,8,1.02,780,812,715,946058,733236062,71246538658,89731157,KSQ
1728,296160,KR7296160005,프로젠,KONEX,일반기업부,5020,2,-60,-1.18,5180,5180,5000,893,4523850,71209844560,14185228,KNX
1729,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1773,1,10,0.57,1810,1839,1755,255854,459153479,71164367271,40137827,KSQ
1730,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,3920,3,0,0.0,3900,3960,3875,17920,69804580,71151253600,18150830,KSQ
1731,129260,KR7129260006,인터지스,KOSPI,,2385,2,-70,-2.85,2455,2455,2370,95177,227545953,70948679490,29747874,STK
1732,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,5990,2,-50,-0.83,6040,6070,5895,4967,29402175,70925697160,11840684,KSQ
1733,102280,KR7102280005,쌍방울,KOSPI,,13450,0,0,0.0,0,0,0,0,0,70637274900,5251842,STK
1734,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,1311,2,-22,-1.65,1330,1333,1309,144052,189690658,70627627545,53873095,KSQ
1735,037440,KR7037440005,희림,KOSDAQ,우량기업부,5070,1,60,1.2,5020,5100,4985,58210,293162130,70586948250,13922475,KSQ
1736,015710,KR7015710007,코콤,KOSDAQ,중견기업부,4025,1,60,1.51,3970,4030,3915,38933,154311745,70560262500,17530500,KSQ
1737,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,2060,2,-130,-5.94,2175,2225,1960,260103,534371262,70461167000,34204450,KSQ
1738,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1746,2,-13,-0.74,1745,1755,1744,12640,22076893,70437535326,40342231,KSQ
1739,391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,1672,2,-8,-0.48,1667,1678,1630,42208,69578178,70332823792,42065086,KSQ
1740,03473K,KR703473K016,SK우,KOSPI,,124000,3,0,0.0,123000,124800,122300,708,87084600,70200740000,566135,STK
1741,053290,KR7053290003,NE능률,KOSDAQ,투자주의환기종목(소속부없음),4245,1,420,10.98,4185,4550,4090,2331210,10019596417,70154173215,16526307,KSQ
1742,044060,KR7044060002,조광ILI,KOSDAQ,관리종목(소속부없음),732,0,0,0.0,0,0,0,0,0,70075958688,95732184,KSQ
1743,059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,6290,2,-140,-2.18,6430,6430,6200,115663,725992470,70075625710,11140799,KSQ
1744,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1449,1,13,0.91,1435,1469,1427,61948,89218222,70029538236,48329564,KSQ
1745,101140,KR7101140002,인바이오젠,KOSPI,,6970,2,-180,-2.52,7150,7150,6910,5156,35926930,70008185520,10044216,STK
1746,251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,4380,2,-10,-0.23,4390,4430,4340,15246,66615160,69829840680,15942886,KSQ
1747,210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,2960,1,140,4.96,2835,3045,2760,155007,451208420,69804510800,23582605,KSQ
1748,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1588,2,-12,-0.75,1605,1650,1548,1056956,1683929874,69795631492,43951909,KSQ
1749,092440,KR7092440007,기신정기,KOSPI,,2390,1,5,0.21,2380,2415,2355,23114,54925650,69788000000,29200000,STK
1750,032940,KR7032940009,원익,KOSDAQ,우량기업부,3835,1,75,1.99,3745,3875,3740,61242,234782788,69771037050,18193230,KSQ
1751,474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,5390,2,-180,-3.23,5450,5580,5060,452119,2407227820,69665011570,12924863,KSQ
1752,203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,69648384900,15739748,KSQ
1753,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,69571715580,106378770,KSQ
1754,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1199,2,-7,-0.58,1206,1206,1195,5213,6245851,69538489328,57997072,KSQ
1755,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,9520,2,-60,-0.63,9580,9630,9380,7847,74056950,69375486320,7287341,KSQ
1756,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,5110,2,-80,-1.54,5160,5200,5070,2515,12822050,69328903000,13567300,KSQ
1757,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,1861,2,-1,-0.05,1865,1865,1850,3210,5962586,68953422132,37051812,KSQ
1758,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1495,3,0,0.0,1480,1508,1470,240288,355927028,68895722025,46084095,KSQ
1759,027580,KR7027580000,상보,KOSDAQ,우량기업부,1164,2,-6,-0.51,1160,1180,1146,222234,256792390,68887008756,59181279,KSQ
1760,227420,KR7227420007,도부,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,68784474080,38044510,KNX
1761,016880,KR7016880007,웅진,KOSPI,,860,1,3,0.35,855,882,855,100979,87429811,68737288800,79927080,STK
1762,033170,KR7033170002,시그네틱스,KOSDAQ,우량기업부,800,1,1,0.13,800,805,785,152858,121183487,68582655200,85728319,KSQ
1763,007980,KR7007980006,TP,KOSPI,,1339,2,-25,-1.83,1364,1365,1337,77157,103771667,68523499070,51175130,STK
1764,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,6100,2,-50,-0.81,6150,6150,5970,8827,53265240,68443610400,11220264,KSQ
1765,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4350,3,0,0.0,4345,4355,4335,1728,7511350,68307571500,15702890,KSQ
