Date,Open,High,Low,Close,Volume,Change
2022-04-13,10404,10509,10389,10510,39,0.015262751159196286
2022-04-14,10528,10562,10509,10548,25,0.0036156041864889854
2022-04-15,10595,10595,10471,10519,20,-0.0027493363670838544
2022-04-18,10562,10562,10471,10515,176,-0.00038026428367710086
2022-04-19,10610,10610,10552,10605,26,0.008559201141226769
2022-04-20,10671,10671,10562,10620,31,0.0014144271570013522
2022-04-21,10619,10691,10619,10683,30,0.0059322033898305815
2022-04-22,10671,10671,10557,10615,28,-0.006365253206028321
2022-04-25,10552,10552,10409,10409,29,-0.019406500235515822
2022-04-26,10447,10475,10437,10457,29,0.004611393985973766
2022-04-27,10288,10371,10245,10371,54,-0.008224156067705879
2022-04-28,10478,10508,10336,10508,152,0.013209912255327305
2022-04-29,10591,10591,10498,10543,44,0.0033307955843167036
2022-05-02,10498,10547,10474,10547,22,0.00037939865313485477
2022-05-03,10596,10596,10474,10479,37,-0.0064473309945956014
2022-05-04,10567,10567,10434,10459,54,-0.0019085790628876609
2022-05-06,10351,10395,10336,10386,52,-0.006979634764317844
2022-05-09,10400,10400,10150,10205,63,-0.017427305988831132
2022-05-10,10121,10145,9940,10146,23,-0.005781479666829958
2022-05-11,10155,10155,10057,10092,30,-0.0053222945002956434
2022-05-12,10062,10106,9901,9979,40,-0.011196987713040008
2022-05-13,10052,10141,10038,10141,38,0.016234091592344013
2022-05-16,10141,10155,10101,10136,53,-0.0004930480228774181
2022-05-17,10048,10194,10048,10151,40,0.0014798737174428478
2022-05-18,10150,10185,10096,10107,45,-0.004334548320362508
2022-05-19,9866,9979,9866,9935,938,-0.01701790838033046
2022-05-20,9925,10131,9925,10112,25,0.01781580271766492
2022-05-23,10101,10170,10101,10151,50,0.0038568037974684444
2022-05-24,10082,10165,10018,10019,29,-0.013003644961087524
2022-05-25,10023,10175,10023,10102,60,0.008284259906178315
2022-05-26,10101,10190,10101,10121,29,0.0018808156800633746
2022-05-27,10175,10248,10175,10229,26,0.010670882323881026
2022-05-30,10263,10385,10263,10337,27,0.010558216834490208
2022-05-31,10322,10405,10322,10401,21,0.006191351455935079
2022-06-02,10322,10332,10292,10308,21,-0.008941447937698244
2022-06-03,10322,10385,10322,10386,21,0.0075669383003491575
2022-06-07,10351,10371,10263,10268,30,-0.011361448103215821
2022-06-08,10283,10317,10263,10273,39,0.0004869497467860917
2022-06-09,10224,10278,10199,10259,20,-0.0013627956779908024
2022-06-10,10194,10238,10180,10239,12,-0.0019495077492932555
2022-06-13,9969,10038,9793,9793,136,-0.04355894130286164
2022-06-14,9582,9773,9582,9710,105254,-0.008475441641989212
2022-06-15,9612,9656,9470,9504,29,-0.02121524201853764
2022-06-16,9573,9685,9480,9480,31,-0.002525252525252486
2022-06-17,9215,9494,9215,9451,150,-0.003059071729957785
2022-06-20,9455,9455,9171,9240,33,-0.022325679822240985
2022-06-21,9240,9396,9240,9343,75,0.011147186147186128
2022-06-22,9342,9342,9044,9044,31,-0.03200256876806162
2022-06-23,8985,9093,8877,8878,137,-0.01835471030517466
2022-06-24,8809,9132,8809,9113,106,0.026469925658932247
2022-06-27,9161,9333,9107,9269,21,0.017118402282453538
2022-06-28,9269,9342,9254,9343,44,0.007983601251483341
2022-06-29,9195,9308,9195,9274,20,-0.007385208177244973
2022-06-30,9274,9279,9132,9132,472,-0.015311623894759596
2022-07-01,9293,9293,9049,9118,31,-0.0015330705212439621
2022-07-04,9063,9098,8892,9000,41,-0.012941434525115203
2022-07-05,9009,9161,9009,9162,20,0.018000000000000016
2022-07-06,9058,9073,8907,8907,63,-0.027832351015062207
2022-07-07,9019,9078,8990,9059,23,0.017065229594700693
2022-07-08,9044,9151,9044,9059,31,0.0
2022-07-11,9166,9166,8990,9000,23,-0.00651286013908825
2022-07-12,8907,8907,8779,8829,31,-0.019000000000000017
2022-07-13,8936,8956,8867,8932,21,0.011666100351115594
2022-07-14,8941,8960,8858,8902,22,-0.0033587102552620207
2022-07-15,8980,8980,8706,8824,31,-0.008762075937991498
2022-07-18,8951,8990,8877,8990,26,0.018812330009066125
2022-07-19,8985,9029,8985,9030,22,0.004449388209121219
2022-07-20,9200,9200,9088,9118,88,0.009745293466223659
2022-07-21,9186,9186,9073,9142,155,0.0026321561745996647
2022-07-22,9122,9191,9088,9123,105627,-0.002078319842485188
2022-07-25,9102,9171,9102,9172,21,0.005371040227995172
2022-07-26,9161,9205,9161,9201,27,0.003161796772786829
2022-07-27,9210,9230,9137,9220,130,0.0020649929355505137
2022-07-28,9333,9333,9215,9255,26,0.003796095444685399
2022-07-29,9328,9386,9328,9387,21,0.014262560777957844
2022-08-01,9396,9435,9382,9392,44,0.0005326515393628828
2022-08-02,9347,9367,9289,9318,180,-0.007879045996592837
2022-08-03,9323,9377,9293,9377,26,0.006331830864992449
2022-08-04,9445,9445,9382,9407,37,0.0031993174789377576
2022-08-05,9455,9514,9455,9495,54,0.009354735835016559
2022-08-08,9475,9553,9470,9553,23,0.006108478146392926
2022-08-09,9626,9626,9543,9617,232,0.0066994661362922425
2022-08-10,9602,9612,9568,9568,125,-0.005095144015805353
2022-08-11,9670,9719,9656,9720,21,0.015886287625417994
2022-08-12,9724,9759,9724,9759,21,0.00401234567901243
2022-08-16,9764,9764,9744,9744,21,-0.0015370427297879408
2022-08-17,9808,9808,9705,9715,20,-0.0029761904761904656
2022-08-18,9661,9690,9612,9666,77,-0.005043746783324754
2022-08-19,9675,9675,9626,9627,35,-0.004034761018001265
2022-08-22,9533,9568,9465,9519,72,-0.011218448114677426
2022-08-23,9455,9484,9421,9421,172,-0.010295199075533112
2022-08-24,9494,9519,9435,9514,21,0.009871563528287775
2022-08-25,9528,9612,9528,9602,49,0.009249527012823222
2022-08-26,9622,9666,9597,9607,22,0.0005207248489897953
2022-08-29,9342,9435,9342,9416,32,-0.01988133652545021
2022-08-30,9524,9543,9504,9539,23,0.01306287170773146
2022-08-31,9489,9597,9475,9598,235,0.006185134710137374
2022-09-01,9499,9499,9347,9348,31,-0.02604709314440512
2022-09-02,9347,9396,9313,9323,21,-0.0026743688489516693
2022-09-05,9284,9372,9269,9304,54,-0.002037970610318518
2022-09-06,9313,9377,9313,9348,22,0.004729148753224388
2022-09-07,9284,9284,9166,9191,34,-0.016795036371416328
2022-09-08,9254,9254,9205,9235,20,0.004787291916004799
2022-09-13,9396,9445,9382,9441,26,0.022306442880346555
2022-09-14,9244,9279,9195,9260,22,-0.0191716979133566
2022-09-15,9289,9323,9264,9265,21,0.0005399568034556435
2022-09-16,9200,9240,9147,9172,1109,-0.01003777657852134
2022-09-19,9132,9132,9034,9039,75,-0.01450065416484958
2022-09-20,9122,9176,9122,9157,30,0.013054541431574362
2022-09-21,9147,9151,9088,9093,29,-0.006989188598886087
2022-09-22,8990,9044,8960,9039,212,-0.00593863411415374
2022-09-23,9039,9039,8828,8834,29,-0.0226794999446841
2022-09-26,8740,8740,8500,8510,183,-0.03667647724700018
2022-09-27,8525,8554,8446,8555,22,0.00528789659224449
2022-09-28,8461,8530,8275,8329,25,-0.026417299824663898
2022-09-29,8417,8495,8324,8329,25,0.0
2022-09-30,8255,8324,8226,8226,22,-0.012366430543882867
2022-10-04,8304,8437,8304,8408,23,0.022124969608558143
2022-10-05,8520,8520,8314,8334,54,-0.008801141769743115
2022-10-06,8353,8441,8353,8413,21,0.009479241660667048
2022-10-07,8334,8432,8334,8398,20,-0.0017829549506716003
2022-10-11,8290,8290,8108,8138,22,-0.03095975232198145
2022-10-12,8128,8192,8074,8192,53,0.006635536986974611
2022-10-13,8148,8148,7986,7987,36,-0.0250244140625
2022-10-14,8089,8260,8089,8231,21,0.03054964317015152
2022-10-17,8118,8231,8084,8231,20,0.0
2022-10-18,8373,8446,8329,8447,104,0.026242254890049832
2022-10-19,8471,8520,8388,8388,21,-0.006984728305907462
2022-10-20,8427,8427,8285,8339,20,-0.005841678588459742
2022-10-21,8368,8368,8236,8256,41,-0.009953231802374396
2022-10-24,8378,8437,8285,8305,20,0.005935077519379828
2022-10-25,8304,8304,8211,8236,20,-0.0083082480433474
2022-10-26,8246,8250,8197,8197,1108,-0.004735308402136984
2022-10-27,8358,8407,8319,8408,35,0.02574112480175672
2022-10-28,8383,8471,8383,8427,21,0.0022597526165557547
2022-10-31,8432,8432,8334,8398,35,-0.0034413195680550457
2022-11-01,8412,8579,8412,8550,42,0.018099547511312153
2022-11-02,8534,8618,8520,8603,25,0.006198830409356759
2022-11-03,8412,8554,8412,8510,21,-0.010810182494478626
2022-11-04,8485,8627,8481,8628,57,0.0138660399529964
